node,degree,pagerank,pagerank_norm,kcore,membership
ENSG00000153558,74,0.000146538000321455,0.0644572417514696,62,3
ENSG00000119865,120,0.000202026085007185,0.0963543709258636,99,3
ENSG00000108861,140,0.000346316277024568,0.17929907733344,93,5
ENSG00000169018,89,0.000309051449884489,0.157877523288445,56,5
ENSG00000129484,102,0.000147089318220865,0.0647741648954781,97,4
ENSG00000123119,119,0.000172912639187695,0.0796186095948399,106,3
ENSG00000132386,105,0.000145052703820079,0.0636034243123741,104,3
ENSG00000107643,232,0.000340948038952181,0.176213164669421,158,3
ENSG00000075303,186,0.000225390361426923,0.109785242567001,168,5
ENSG00000184144,20,0.000313762653828148,0.160585742208038,12,8
ENSG00000124140,141,0.000290802208735293,0.147387011576473,94,3
ENSG00000169490,284,0.000326994572119367,0.168192063625518,221,5
ENSG00000146007,283,0.000325152090152521,0.167132919385257,221,4
ENSG00000170540,110,0.000168517681807706,0.0770921838935486,101,5
ENSG00000257621,100,0.0011230260458881,0.6257879401005,26,9
ENSG00000151743,311,0.000347632259246538,0.180055565058023,234,5
ENSG00000156261,439,0.000510270659919845,0.273547674298684,234,5
ENSG00000139697,114,0.000290086038044164,0.146975323388365,74,3
ENSG00000103415,357,0.000462595079837401,0.246141535756206,232,5
ENSG00000148798,31,0.000201385180312618,0.0959859491296009,21,3
ENSG00000159363,29,0.000101236511107323,0.0384158409455194,24,3
ENSG00000165169,394,0.000460056496819251,0.244682240289287,234,5
ENSG00000172508,9,0.000207177225433121,0.0993154857758735,7,8
ENSG00000126602,173,0.000206842375785845,0.0991229986407766,167,4
ENSG00000142168,468,0.000571727958116319,0.30887618474169,234,4
ENSG00000104067,66,0.000626847395010097,0.340561398037092,30,8
ENSG00000231721,11,0.00019516372446868,0.0924095672481427,9,9
ENSG00000111961,57,0.000594416201610694,0.321918441247369,28,8
ENSG00000198668,343,0.000424773317984288,0.224399829761762,215,5
ENSG00000130643,125,0.000164527615712409,0.0747985085148274,119,3
ENSG00000196187,16,0.000320068492018153,0.164210630982603,10,8
ENSG00000047932,184,0.000233674266726117,0.114547216221226,159,3
ENSG00000154096,128,0.000196177744779161,0.0929924732361947,112,3
ENSG00000100938,262,0.000328893397032183,0.169283596408937,221,4
ENSG00000198478,301,0.000370851114088579,0.193402841619698,215,5
ENSG00000116044,62,0.000671519809018316,0.366241177186481,30,8
ENSG00000115520,353,0.000395580085610468,0.207618203412253,234,4
ENSG00000054116,171,0.000261710927910199,0.130663991714062,142,5
ENSG00000278311,223,0.000259560976416709,0.129428099704184,202,4
ENSG00000076554,85,0.000145202219684134,0.0636893729778649,73,5
ENSG00000015676,63,0.000123017017695812,0.0509362881022664,54,3
ENSG00000169905,13,0.000146002826621664,0.064149599043496,11,8
ENSG00000204406,25,0.000330909223826117,0.170442387309786,19,9
ENSG00000168310,9,0.000125731724831798,0.052496827895226,8,8
ENSG00000171497,9,0.000196011765456852,0.0928970606099715,7,5
ENSG00000247828,64,0.000763695477911103,0.419228034348007,23,9
ENSG00000119280,17,0.000219335874303253,0.106304842063682,14,8
ENSG00000166501,96,0.000205706505179937,0.0984700474414834,72,3
ENSG00000204220,100,0.000135138674845696,0.057904379830561,97,4
ENSG00000140854,158,0.000204689715936313,0.0978855497420097,138,3
ENSG00000151025,70,0.0001313829745062,0.055745428777417,60,3
ENSG00000167881,317,0.000401738900327151,0.211158576263323,219,5
ENSG00000140990,182,0.000234319192339656,0.114917949428534,149,4
ENSG00000156482,10,0.000351177233203616,0.182093380795747,6,10
ENSG00000224531,55,0.00023224513695335,0.113725686027364,35,5
ENSG00000189195,76,0.000148906744420065,0.0658189059163506,60,3
ENSG00000142507,158,0.000251317096765935,0.12468913465235,115,4
ENSG00000204851,170,0.000251624972355823,0.124866115845987,141,3
ENSG00000174917,249,0.000315438239262243,0.161548946566897,189,4
ENSG00000013392,178,0.00021569307487328,0.104210791698954,167,5
ENSG00000169032,83,0.00014311415255426,0.0624890549754756,77,3
ENSG00000243232,107,0.000159699935190141,0.0720233334460957,98,3
ENSG00000204564,103,0.000137323305304986,0.059160206921241,101,5
ENSG00000123444,271,0.000319499965975244,0.163883815798183,211,4
ENSG00000158773,98,0.000135528594582112,0.0581285238115717,97,5
ENSG00000163412,117,0.000178062893255912,0.0825792149252507,101,5
ENSG00000112367,118,0.000173612237876276,0.0800207714259122,104,3
ENSG00000013561,312,0.000360318356796867,0.187348123353622,230,4
ENSG00000141367,203,0.000238209578503677,0.117154324151412,187,3
ENSG00000100320,113,0.000217836796765068,0.105443102644333,83,3
ENSG00000230551,34,0.000556548841431705,0.300150523216615,13,9
ENSG00000104722,5,0.000101572495106186,0.0386089801586128,4,3
ENSG00000270170,205,0.000236016944797757,0.115893896422721,198,4
ENSG00000213445,36,0.000493579861976485,0.263953028150085,20,8
ENSG00000112561,15,0.000237093760009809,0.116512899837784,10,8
ENSG00000116604,171,0.000232673142503445,0.113971723503627,148,5
ENSG00000134248,17,0.000130505295826825,0.055240898293653,14,4
ENSG00000139116,66,0.000106247510291662,0.0412963960985924,64,5
ENSG00000108561,167,0.000225770618792135,0.110003832168109,139,4
ENSG00000102316,286,0.000335297220179368,0.172964811489484,211,4
ENSG00000280798,62,0.000122688230732059,0.050747286079344,56,3
ENSG00000164024,407,0.000454480931704159,0.241477146408257,234,5
ENSG00000134453,50,0.000484663864052617,0.2588276982868,27,8
ENSG00000133878,44,0.000102774671884465,0.0393000472265142,41,5
ENSG00000114993,7,0.000143203185804087,0.0625402354241542,6,8
ENSG00000006715,157,0.000203893055471314,0.0974275922921509,145,3
ENSG00000030066,52,0.000538619756838706,0.289844052368315,26,9
ENSG00000007237,113,0.000159231947616368,0.0717543124449714,106,3
ENSG00000198258,103,0.000157845313875181,0.070957210944519,88,4
ENSG00000114948,25,0.000108113220638525,0.0423688930909281,21,3
ENSG00000143947,15,0.00042101299145468,0.222238219359599,7,10
ENSG00000129422,72,0.000628188004527356,0.341332042675245,30,8
ENSG00000197343,43,0.000586293767028099,0.317249288463326,19,9
ENSG00000145012,59,0.000557269564761816,0.300564828473136,29,8
ENSG00000229180,48,0.000585388756036827,0.316729046096765,23,9
ENSG00000130706,219,0.000280938905007278,0.141717126323077,184,4
ENSG00000173141,286,0.000335255943467308,0.172941083717586,206,4
ENSG00000122126,405,0.000571303613748849,0.308632251883306,211,3
ENSG00000116747,41,0.000567397605336329,0.306386896766148,17,8
ENSG00000124422,96,0.000192665995870755,0.0909737568001549,72,5
ENSG00000068366,246,0.00030797919336069,0.157261140419197,196,5
ENSG00000166170,205,0.000263766279790911,0.131845503471212,169,5
ENSG00000196465,264,0.000311251285593222,0.159142091062975,206,4
ENSG00000213186,19,0.000298700128105123,0.151927102584754,12,8
ENSG00000113594,23,0.000260501848616738,0.129968956759729,17,8
ENSG00000243701,21,0.000271550137180438,0.136320026353647,17,9
ENSG00000023330,263,0.000303104321008181,0.154458837293808,221,4
ENSG00000119383,46,0.000131981240138746,0.0560893396597261,36,5
ENSG00000183023,25,6.67065160821446e-05,0.0185663954664154,25,3
ENSG00000186908,164,0.000213507831067832,0.102954612028405,142,5
ENSG00000080947,31,0.000400188200313247,0.210267161846437,18,9
ENSG00000143970,56,0.000524893957169733,0.281953824988099,29,8
ENSG00000184347,2,0.00032526397580995,0.167197236459599,1,14
ENSG00000197147,86,0.00014371931381389,0.0628369297846184,77,3
ENSG00000138629,175,0.000219495758823048,0.106396751114243,159,5
ENSG00000135077,8,0.000228481126716899,0.111561958059354,6,1
ENSG00000172493,87,0.000783646188473612,0.43069662973272,30,8
ENSG00000140632,222,0.000269437544235181,0.135105609773053,193,4
ENSG00000113638,32,7.97679018243293e-05,0.0260746868513981,30,5
ENSG00000106605,179,0.000216661959256113,0.104767751458681,171,4
ENSG00000181191,338,0.000412035821714742,0.217077725094261,221,5
ENSG00000067221,101,0.000164902856503333,0.0750142143559535,91,3
ENSG00000171988,23,0.000284270030225634,0.143632011869908,16,9
ENSG00000132361,12,5.83031066482527e-05,0.0137357252831444,12,3
ENSG00000185811,4,0.00012852939396352,0.0541050580979294,4,1
ENSG00000143153,12,6.00333929350282e-05,0.0147303742336452,12,3
ENSG00000275131,20,0.000228560453128542,0.111607558566444,18,9
ENSG00000170043,251,0.000295628863636719,0.150161597070692,206,4
ENSG00000107104,59,0.000520875607079749,0.279643890655095,30,8
ENSG00000075292,23,0.000271317232165233,0.136186141729634,19,9
ENSG00000125633,48,0.000550605808828779,0.29673419195024,23,9
ENSG00000123360,31,0.000125421975361473,0.0523187695080495,24,3
ENSG00000197106,41,8.64723736594884e-05,0.0299287287665834,39,3
ENSG00000154001,333,0.000442073126739361,0.2343445636209,205,5
ENSG00000119509,64,0.000651312365345854,0.354624999681789,26,9
ENSG00000132313,157,0.000222309746474397,0.108014361960222,128,5
ENSG00000182400,252,0.000309012655547375,0.157855222501003,201,5
ENSG00000124688,220,0.000253277371382545,0.125815991580597,208,5
ENSG00000198625,31,0.000471159630017019,0.25106483712707,18,9
ENSG00000083168,55,0.000481732170139332,0.257142424412572,29,8
ENSG00000158715,16,0.000288629531652934,0.146138055842233,11,8
ENSG00000149582,125,0.000202989495273894,0.096908183909303,104,3
ENSG00000244754,57,0.000679164975539648,0.370635974113999,26,9
ENSG00000140479,18,0.00029311081258165,0.148714104330113,11,8
ENSG00000069966,193,0.000330820449480935,0.170391355691526,129,3
ENSG00000156639,24,0.000246594052809736,0.121974109543437,21,8
ENSG00000164877,8,0.000162821166952434,0.0738175624822749,5,9
ENSG00000183978,242,0.000306585596902897,0.156460036425736,184,4
ENSG00000170906,91,0.000169058222662209,0.07740291189142,83,4
ENSG00000179918,304,0.000336603790634213,0.173715888893032,234,4
ENSG00000247077,38,0.000111260700665159,0.044178210849001,31,5
ENSG00000155096,96,0.000177476244890266,0.0822419821877194,78,4
ENSG00000161204,296,0.000345749507738506,0.178973272014478,227,5
ENSG00000284707,11,0.000148786114198337,0.0657495620601589,11,9
ENSG00000184156,171,0.000227183116323075,0.110815801376599,146,3
ENSG00000204856,143,0.000181388118004986,0.084490708608189,134,3
ENSG00000087460,321,0.000384493830186573,0.201245308703072,228,5
ENSG00000143409,32,0.000347183599601319,0.179797654648248,19,8
ENSG00000109519,173,0.000220645368617949,0.107057600237723,154,5
ENSG00000131495,111,0.000161970673927308,0.0733286595756773,98,4
ENSG00000113966,148,0.000217888108829715,0.105472599203162,119,5
ENSG00000126226,37,0.000682744840243758,0.372693846674218,15,9
ENSG00000111540,163,0.000228239832784566,0.111423251096008,148,4
ENSG00000198791,337,0.000383625465030555,0.20074613206526,234,5
ENSG00000139132,32,0.000349471092489709,0.181112611842387,21,8
ENSG00000101843,250,0.000355812748234164,0.184758090211411,175,4
ENSG00000107937,79,0.000155148836805704,0.0694071506407974,65,4
ENSG00000143420,147,0.000204561024946227,0.0978115721816447,126,3
ENSG00000106089,42,0.000119451244814763,0.0488865161766799,36,3
ENSG00000149182,82,0.000234285433842894,0.114898543476103,64,4
ENSG00000107099,7,0.000228098233211588,0.111341853082436,6,1
ENSG00000182326,1,0.000171667098344257,0.0789026148474966,1,15
ENSG00000182481,275,0.000311232663394318,0.159131386157817,228,4
ENSG00000002016,35,0.000420669353229245,0.22204068014144,21,9
ENSG00000182916,170,0.000206756591824612,0.0990736860341508,161,5
ENSG00000097007,45,0.000412421232083671,0.217299276881325,26,8
ENSG00000204138,45,0.000396301205220792,0.208032736469052,29,8
ENSG00000143653,100,0.000149185050335864,0.0659788890874498,90,4
ENSG00000147419,49,8.33745823375729e-05,0.0281479743846274,49,4
ENSG00000136451,44,0.000556460078710865,0.300099498280568,19,8
ENSG00000141540,24,0.000461379464827382,0.245442743768331,11,8
ENSG00000106609,103,0.000172174696900467,0.0791944060817385,88,4
ENSG00000097033,60,0.000608965715740371,0.330282177971163,27,8
ENSG00000182899,6,0.000179452415961543,0.0833779771366931,5,10
ENSG00000181061,56,0.000111064573454116,0.0440654678155974,48,4
ENSG00000051825,37,0.000507086207272461,0.271717102960375,19,9
ENSG00000173320,27,0.000101960583559781,0.0388320714331722,24,3
ENSG00000165478,63,0.000843309926780577,0.464994118618544,22,8
ENSG00000138698,26,6.67532503830672e-05,0.0185932605139629,24,4
ENSG00000162517,120,0.000195025317220768,0.092330004331341,95,4
ENSG00000132563,30,0.000194327888160469,0.0919290897034107,17,3
ENSG00000151690,163,0.000226126063371289,0.110208158226935,137,3
ENSG00000160613,66,0.000926198967314686,0.51264259032256,23,9
ENSG00000171867,125,0.000170491589753682,0.0782268778929496,117,5
ENSG00000169871,55,0.000472946195414029,0.252091837924983,30,8
ENSG00000143418,20,0.000269179068127651,0.134957025697083,12,8
ENSG00000184900,277,0.000346935486751247,0.179655027854165,201,4
ENSG00000160785,138,0.000185754747250093,0.0870008499813637,128,5
ENSG00000203709,17,0.000325645446012622,0.167416523256029,9,9
ENSG00000102466,113,0.000212310995060743,0.102266615083927,84,3
ENSG00000276293,89,0.000175988991302263,0.0813870397243006,70,3
ENSG00000086598,103,0.000228077113821545,0.111329712675787,73,4
ENSG00000185825,250,0.000358362307126172,0.186223695120586,170,4
ENSG00000173905,32,0.000340891421585719,0.176180618376613,22,8
ENSG00000131370,206,0.000240855074335177,0.118675078070845,198,3
ENSG00000123545,227,0.000272984260511403,0.137144427076773,196,5
ENSG00000033030,43,0.000493624953303334,0.263978948739799,23,9
ENSG00000130725,230,0.000318035730498642,0.163042105214669,185,4
ENSG00000100220,248,0.000296365023401125,0.150584775906856,201,4
ENSG00000188573,173,0.000212291447079365,0.102255377995989,164,3
ENSG00000146122,6,0.000219624733956419,0.10647089201337,4,8
ENSG00000102078,328,0.000383166596765836,0.200482353266682,218,3
ENSG00000162426,100,0.000138686185084044,0.0599436535406012,97,3
ENSG00000140497,87,0.000793760656204228,0.436510895724436,30,8
ENSG00000169255,95,0.000152685956219405,0.0679913724490069,85,5
ENSG00000180440,70,0.000117958728288445,0.04802854833179,68,3
ENSG00000215218,69,0.000151847416846821,0.0675093410572835,56,3
ENSG00000116209,199,0.000299779852982108,0.15254777861041,143,4
ENSG00000280650,1,0.000142254930318937,0.0619951341132792,1,16
ENSG00000130520,180,0.000232627224832705,0.113945327893051,152,4
ENSG00000110700,16,0.000467916011578106,0.249200254542819,7,10
ENSG00000163131,7,0.000205966454313282,0.0986194782811315,6,1
ENSG00000111237,240,0.000311798824501985,0.159456841867579,182,5
ENSG00000106299,153,0.000216368526400548,0.104599072619774,129,5
ENSG00000152193,313,0.000352873479091485,0.183068461743366,234,5
ENSG00000180964,190,0.000261219211191026,0.130381330097654,154,4
ENSG00000165672,34,0.00010943179984356,0.0431268736820385,30,4
ENSG00000178965,44,0.000117136953377358,0.0475561539314482,38,3
ENSG00000206418,212,0.000261072608440482,0.130297056025159,184,5
ENSG00000138600,14,0.000186447005959804,0.0873987924515501,11,8
ENSG00000169933,142,0.000217158918845743,0.105053426920623,110,3
ENSG00000155275,36,0.000459068832590638,0.244114485001654,19,9
ENSG00000129116,19,0.000213647310894281,0.103034791513184,16,8
ENSG00000153956,120,0.000182696185918651,0.0852426468206425,103,3
ENSG00000186409,39,0.0004957219757772,0.26518441469,20,9
ENSG00000120690,74,0.000782367504310531,0.429961582665335,30,8
ENSG00000077254,170,0.000208096060996734,0.0998436751489356,157,4
ENSG00000180376,30,0.000334686691882473,0.172613851457957,23,9
ENSG00000136928,56,0.000152665268248002,0.0679794800418362,46,3
ENSG00000187094,97,0.000145911615146927,0.0640971664499335,93,3
ENSG00000116918,56,0.000115310772800834,0.0465063804877426,53,4
ENSG00000134250,43,0.000414127162809557,0.218279925123814,23,8
ENSG00000174748,74,0.000168700236500524,0.0771971248128682,58,4
ENSG00000086205,14,0.000254347931469895,0.126431399259355,10,8
ENSG00000119844,31,0.000197065457465612,0.0935027717334283,20,5
ENSG00000169230,51,0.000150949125862918,0.0669929616631842,45,4
ENSG00000118200,143,0.000252784790868825,0.12553283341495,107,5
ENSG00000152689,5,0.000106113293037459,0.0412192417848512,5,8
ENSG00000129538,3,8.21120171332925e-05,0.0274221932436831,3,8
ENSG00000179958,228,0.0002656957758937,0.132954667479678,200,4
ENSG00000124209,453,0.000539589633651523,0.290401582622907,234,5
ENSG00000111639,76,0.000238863285590162,0.117530105357376,55,4
ENSG00000163558,26,6.08328050973835e-05,0.0151899134869939,26,5
ENSG00000185359,37,9.44866329832993e-05,0.0345356973858197,31,3
ENSG00000198919,38,9.27245986309547e-05,0.0335227981721457,32,3
ENSG00000108510,56,0.000579664188491777,0.313438298696018,26,8
ENSG00000066557,58,0.00011374627428086,0.0456070340484597,53,4
ENSG00000214013,51,0.00054385216615049,0.292851884349839,26,9
ENSG00000134569,31,0.000309757567778692,0.158283432661806,21,8
ENSG00000106615,45,0.000116931092770288,0.0474378156897734,39,4
ENSG00000023228,106,0.000144106176893516,0.063059316657287,101,5
ENSG00000243302,16,0.000213377479705126,0.102879680008714,14,9
ENSG00000102935,14,0.00015243021427446,0.0678443600967254,13,8
ENSG00000006116,118,0.000208485091367112,0.100067307881026,91,3
ENSG00000108176,26,6.50790190553208e-05,0.0176308345583473,25,3
ENSG00000132849,18,0.000234979513836254,0.115297532904751,14,9
ENSG00000116117,35,0.000341508636483083,0.176535422176763,22,8
ENSG00000138385,157,0.000195508017188684,0.0926074827001889,144,4
ENSG00000005486,39,0.000111743178640374,0.0444555616061302,32,5
ENSG00000185246,94,0.00103171837113835,0.573300046301286,26,9
ENSG00000168385,30,0.000636370261440535,0.346035584114383,10,8
ENSG00000005194,142,0.000183147135565607,0.0855018736298136,133,3
ENSG00000144535,64,0.000728594685139418,0.399050467803707,26,9
ENSG00000169851,101,0.000176002973974663,0.0813950776140611,84,3
ENSG00000116754,49,0.000611751096306902,0.331883344135641,26,9
ENSG00000125445,108,0.000150774398723746,0.0668925203853849,101,4
ENSG00000175606,160,0.000199627975288808,0.0949758260383497,152,5
ENSG00000177034,253,0.000302158321220778,0.153915032662802,209,4
ENSG00000140750,80,0.000811159556554693,0.446512592036616,26,8
ENSG00000173327,16,0.00017325381227948,0.0798147317396416,14,8
ENSG00000090905,114,0.00142528533500615,0.799540623109191,26,9
ENSG00000184076,229,0.000448038451499086,0.237773709454746,142,4
ENSG00000121769,67,0.000128800188396167,0.0542607233195127,65,3
ENSG00000172890,53,0.000608220459189696,0.329853769879596,23,9
ENSG00000140945,72,0.00013624523053152,0.0585404794517555,66,3
ENSG00000144827,192,0.000249393878165774,0.123583579244061,160,4
ENSG00000196458,23,0.000328271537006992,0.168926122373489,16,9
ENSG00000138756,29,0.000280485892764924,0.141456713838239,22,8
ENSG00000165476,16,0.000231602731657898,0.113356401615992,10,8
ENSG00000102468,56,0.000124106473801504,0.0515625580903167,47,3
ENSG00000177971,150,0.000186050822954883,0.0871710480527978,139,4
ENSG00000154945,15,0.00028648932391578,0.144907764996213,7,8
ENSG00000129292,9,0.000152524659625368,0.067898651672564,7,9
ENSG00000233006,27,0.000329832954871184,0.169823697908695,19,9
ENSG00000145087,22,8.63667996082314e-05,0.029868039896721,21,3
ENSG00000204619,278,0.000329441157129985,0.169598474363279,214,4
ENSG00000049618,34,0.000413565565968797,0.217957093166736,22,9
ENSG00000115840,21,6.11991712888347e-05,0.0154005177960097,21,3
ENSG00000133083,100,0.000190047949415894,0.0894687820577712,82,3
ENSG00000080823,22,0.000317200017424706,0.162561698510724,16,9
ENSG00000140718,129,0.000192967536663959,0.0911470964583293,113,4
ENSG00000144566,76,0.000162695723342046,0.0737454516666406,59,4
ENSG00000144597,280,0.000348280529317422,0.180428220814804,213,4
ENSG00000135503,67,0.000139400599507721,0.0603543321445777,58,3
ENSG00000125675,113,0.000188931215560355,0.088826831551725,92,3
ENSG00000135709,93,0.000161680660856386,0.073161946587874,81,3
ENSG00000255112,251,0.000317560899105201,0.16276915006802,189,4
ENSG00000172548,12,0.000219965868836748,0.106666992192451,10,8
ENSG00000127870,77,0.00018612883947247,0.0872158955719237,54,5
ENSG00000165731,10,0.000107236786397856,0.0418650779683515,7,3
ENSG00000150457,36,0.000385254243963375,0.201682429872454,24,8
ENSG00000111647,210,0.000244363904839677,0.120692116872725,198,3
ENSG00000136869,18,0.000222511393815323,0.10813027822076,15,8
ENSG00000072041,87,0.000142503618502058,0.0621380916355304,82,3
ENSG00000186001,58,0.000678016905044605,0.369976009851598,26,9
ENSG00000152818,10,0.00012019484378965,0.0493139714166694,9,8
ENSG00000133606,166,0.000205020183534333,0.0980755178715943,156,5
ENSG00000113013,174,0.000279304222498217,0.140777434865966,125,4
ENSG00000028116,16,0.000295979028972627,0.150362888375214,10,8
ENSG00000166111,66,0.000146213540793473,0.0642707273396904,55,3
ENSG00000019144,15,0.00031657617334376,0.162203083947844,10,8
ENSG00000198169,13,0.00022011542458646,0.106752963786071,9,9
ENSG00000077080,111,0.000155286033092445,0.069486017440854,107,3
ENSG00000178764,39,0.00039611882134286,0.207927893742065,22,8
ENSG00000136861,48,0.000486437222308708,0.259847107006481,26,9
ENSG00000100664,78,0.000134857683866972,0.0577428531605389,69,4
ENSG00000117016,31,0.000126557217241248,0.0529713592863496,28,3
ENSG00000152520,25,0.000369166136024353,0.192434237940637,18,9
ENSG00000170899,26,0.000115078147814311,0.046372656837227,23,4
ENSG00000109381,69,0.000690894141750355,0.377378443814473,27,8
ENSG00000144118,62,0.000103940298487873,0.0399701035556986,59,5
ENSG00000117600,24,0.000206879072492187,0.0991440936125906,17,3
ENSG00000112305,133,0.000177241716189511,0.0821071641938121,124,3
ENSG00000164163,75,0.000126256771701729,0.0527986492308812,68,4
ENSG00000083444,4,0.000171181421375521,0.0786234251602597,2,8
ENSG00000004961,400,0.000443147134625535,0.234961953254614,234,5
ENSG00000117859,12,0.000224357766951962,0.10919165928621,8,9
ENSG00000142408,132,0.000208633141573461,0.10015241401837,106,3
ENSG00000197457,76,0.000178030078999351,0.0825603517659581,62,3
ENSG00000149575,68,0.000126162534268998,0.0527444771760714,60,3
ENSG00000177200,9,0.000141788290893587,0.0617268880905056,7,8
ENSG00000061676,31,0.000115022882927873,0.0463408880127757,28,5
ENSG00000276966,113,0.000144066838156735,0.0630367029236222,113,4
ENSG00000075089,200,0.000240038233271264,0.118205519875096,178,5
ENSG00000122786,16,0.000169513342465126,0.0776645358999921,14,8
ENSG00000145817,209,0.000295664791182644,0.150182249893362,152,5
ENSG00000185414,71,0.000118781947723031,0.0485017731113543,64,4
ENSG00000186469,17,6.46959103302709e-05,0.0174106058631244,17,3
ENSG00000079134,99,0.00104773380064756,0.582506459294848,26,9
ENSG00000223959,64,0.000668175022988755,0.36431843877066,26,9
ENSG00000108424,105,0.000161710990684586,0.0731793815823129,94,4
ENSG00000143442,38,0.000500483437934852,0.267921524366101,19,9
ENSG00000133858,69,0.000734023014682319,0.402170923836958,26,9
ENSG00000166226,75,0.000128684794507737,0.0541943895509922,68,4
ENSG00000136878,27,9.18074126686057e-05,0.0329955570665339,23,3
ENSG00000197694,121,0.000171039499121925,0.0785418416548762,106,3
ENSG00000053372,178,0.000209312263590273,0.100542804907118,175,4
ENSG00000117906,198,0.000240050521088196,0.118212583483188,175,4
ENSG00000103657,57,0.000118899789607685,0.0485695141018436,50,3
ENSG00000110171,208,0.000306636928736124,0.156489544348464,163,3
ENSG00000148700,18,0.00032877947444194,0.169218108410975,10,8
ENSG00000170759,7,0.000105946200008627,0.0411231889483734,6,8
ENSG00000100823,110,0.000206566417482384,0.0989643649863247,82,4
ENSG00000023572,41,7.92675223018126e-05,0.0257870454531351,41,3
ENSG00000180611,121,0.000167509944112172,0.0765128894444718,118,3
ENSG00000086730,6,0.000175996502725197,0.0813913576391999,5,1
ENSG00000133134,126,0.000164173370505163,0.0745948719106997,119,3
ENSG00000162944,15,0.000169207568908563,0.0774887630527758,14,8
ENSG00000103353,150,0.000249782929835681,0.123807224220109,106,3
ENSG00000168769,30,0.00035900434290764,0.186592767118152,18,8
ENSG00000261115,53,0.000173530356954382,0.0799737024676419,43,3
ENSG00000108468,51,0.000111248795494046,0.0441713672035056,46,4
ENSG00000170579,178,0.00029909662696318,0.152155028550564,121,3
ENSG00000055130,142,0.000219856777853649,0.106604281626761,123,5
ENSG00000198604,63,0.000709895056805917,0.388301052612229,27,8
ENSG00000227057,211,0.000251193521224299,0.124618097689429,190,4
ENSG00000167515,157,0.00019841782969183,0.0942801781232115,144,4
ENSG00000119013,42,8.52850307720909e-05,0.0292461889083757,41,4
ENSG00000073605,36,0.00070837532449708,0.387427439871042,14,9
ENSG00000183431,101,0.000147560266477723,0.0650448878348001,96,4
ENSG00000151322,9,0.000160539027168444,0.0725056825012621,8,8
ENSG00000181090,86,0.000973136297648588,0.539624348608888,26,9
ENSG00000171051,3,0.000116827475697247,0.0473782517819147,3,1
ENSG00000135365,30,0.000334735639354239,0.172641988738934,21,8
ENSG00000085719,60,0.000733259201104269,0.401731848303855,22,8
ENSG00000249592,36,0.000466686911400512,0.248493710654071,19,9
ENSG00000165973,48,8.67238664264709e-05,0.0300732984939456,48,3
ENSG00000163820,46,0.000414950440886322,0.218753183613628,29,8
ENSG00000179604,41,0.000414717399351008,0.218619220511513,23,8
ENSG00000139746,35,0.000444991064976047,0.236021930093101,19,9
ENSG00000139433,10,0.000206554511241128,0.0989575207256609,7,8
ENSG00000116903,81,0.000138606154831098,0.0598976484328283,74,5
ENSG00000280660,12,0.000202440308182498,0.0965924856527423,9,9
ENSG00000170458,5,0.000176222752723649,0.0815214166503766,3,1
ENSG00000165782,92,0.000134851478358191,0.0577392859457703,87,5
ENSG00000075826,26,0.000384791329817099,0.201416325313178,12,9
ENSG00000196961,165,0.000244307055421694,0.120659437185921,137,3
ENSG00000198964,42,0.000375589868014377,0.196126897549055,27,8
ENSG00000174516,19,0.000130765989947796,0.0553907573868022,14,3
ENSG00000168918,7,0.000215158007323249,0.103903210010795,4,8
ENSG00000158710,14,0.000319825178595166,0.164070763122199,6,8
ENSG00000211460,126,0.000230208509279848,0.112554937814486,91,4
ENSG00000187446,168,0.000232061121030073,0.113619905124884,138,4
ENSG00000105819,99,0.000134500960540154,0.057537792018143,96,4
ENSG00000156113,26,0.000185954777638497,0.0871158367424651,20,3
ENSG00000174938,143,0.000212939381430159,0.102627840765264,117,3
ENSG00000013297,23,0.000358321249964297,0.186200093556335,12,8
ENSG00000167378,81,0.000128742468294173,0.0542275431230852,75,3
ENSG00000163655,146,0.000198948389780856,0.0945851687133586,128,5
ENSG00000112335,17,0.000132646410935243,0.0564717107388339,12,5
ENSG00000161016,13,0.000150047076525047,0.0664744217926025,9,10
ENSG00000145354,60,9.9084955841708e-05,0.0371790270129091,59,5
ENSG00000114686,281,0.000360453160477026,0.187425614772249,206,4
ENSG00000023171,20,0.000162965444831516,0.0739005001106351,13,3
ENSG00000100796,13,0.000191936542550672,0.090554433139784,10,8
ENSG00000138378,26,8.29203680911187e-05,0.0278868709319843,24,3
ENSG00000140688,16,0.000116234702706643,0.047037498325394,12,4
ENSG00000100744,135,0.000172814765375007,0.0795623471798769,127,4
ENSG00000125354,156,0.000208244042555191,0.0999287418242816,140,3
ENSG00000176749,122,0.000233529391766177,0.114463935363047,97,3
ENSG00000159692,160,0.000287452722029465,0.14546157099353,123,5
ENSG00000172350,26,0.000110146284503203,0.0435375926609115,21,3
ENSG00000178996,42,0.000366132269453294,0.190690230475556,30,8
ENSG00000101444,100,0.000176376452260101,0.0816097702851439,81,4
ENSG00000157219,77,0.000122738027155915,0.0507759113774263,77,3
ENSG00000175182,105,0.000147027604614556,0.0647386890472237,100,3
ENSG00000259291,1,0.000104002851163985,0.0400060617402613,1,17
ENSG00000169744,33,0.000102181766008523,0.0389592173813266,29,3
ENSG00000178075,33,0.000351133852009252,0.182068443269642,20,8
ENSG00000086232,189,0.000221279795042205,0.107422298023216,183,4
